id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1114764516677545671,Cozy 1-bd apartment in HK island,6021325,Andrea,,Central & Western,22.28619,114.14584,Entire home/apt,751,5,11,2025-03-04,0.96,1,76,11,
1114776291843229112,Mong Kok. Warm and comfortable. Family room-4,93130377,Jean,,Yau Tsim Mong,22.3168722,114.1696201,Private room,,1,3,2024-12-26,0.26,37,107,3,
1114782346952867102,Mong Kok. Warm and comfortable. twin room,93130377,Jean,,Yau Tsim Mong,22.3168722,114.1696201,Private room,1000,28,2,2024-05-12,0.18,37,112,2,
1114785186463812778,Family 4 person room,93130377,Jean,,Yau Tsim Mong,22.3168722,114.1696201,Private room,,1,0,,,37,111,0,
1114794672116973282,Family room - For 3 people,93130377,Jean,,Yau Tsim Mong,22.3168722,114.1696201,Private room,,1,1,2024-05-11,0.10,37,210,1,
1114800502924901402,Triple/Family rooms,93130377,Jean,,Yau Tsim Mong,22.31583419426221,114.1701338467114,Private room,,1,4,2024-12-15,0.38,37,110,4,
1114810910205742258,"Mong Kok CBD, comfortable twin room",93130377,Jean,,Yau Tsim Mong,22.31622801411233,114.17050710144333,Private room,,1,3,2024-12-20,0.33,37,213,3,
1114865011866321406,Spacious Living in the Heart of HK,41096085,William,,Central & Western,22.27561,114.15875,Entire home/apt,2057,1,5,2025-03-07,0.66,1,228,5,
1114992075530012455,溫暖之家2房,559914991,Sam,,Eastern,22.28439,114.22366,Entire home/apt,1300,28,0,,,1,364,0,
1115007589461350567,Spacious and modern flat,219403193,Léa,,Wan Chai,22.282764,114.192686,Entire home/apt,,2,0,,,2,0,0,
1115076304932222723,ZX1-双人大床+ 尖沙咀海港城+星光大道+天星小轮+太平山顶,69122233,Zixin,,Yau Tsim Mong,22.298502756748928,114.17267688311787,Private room,,1,0,,,4,270,0,
1115197647327789493,"""SPACO"" Sw multifunction  bbq terrance 5000sq feet",339128792,S,,Central & Western,22.288423328595098,114.1478975335287,Entire home/apt,5865,1,0,,,4,270,0,
1116316125328078741,Apartment in the heart of Mui Wo,75133208,Hp,,Islands,22.264225296146233,114.00099285131228,Entire home/apt,638,2,14,2025-03-11,1.77,1,226,14,
1116353148449095206,The Corner house One Bedroom Luxury,6763017,Hoi Yan Sarina,,Wan Chai,22.27888,114.19333,Entire home/apt,2800,30,0,,,187,269,0,
1116354852237783262,Countryside design house on Shelly street,6763017,Hoi Yan Sarina,,Central & Western,22.280957542215525,114.15094657582098,Entire home/apt,1693,30,0,,,187,269,0,
1116387563571626511,S： 百德新街多窗帶洗衣機，服務式，適合白天工作者~,353326613,Savi,,Wan Chai,22.282088391234005,114.1840084751115,Private room,,28,0,,,79,0,0,
1117105832168975340,Apartment.D3.銅鑼灣時代廣場公寓.帶小型廚房-適合2人入住,24844717,Ting,,Wan Chai,22.276596110500012,114.18493638060005,Private room,336,1,1,2024-10-21,0.20,17,55,1,
1117318570888022263,E 极高层双人套房,2954052,Angel,,Yau Tsim Mong,22.32443,114.1625,Private room,300,28,1,2024-05-07,0.10,4,154,1,
1117739885559781718,Cosy studio in Tai Hang,16510722,Samy,,Wan Chai,22.2784825,114.1925869,Entire home/apt,,4,9,2025-01-11,0.79,1,0,9,
1117758349638674123,Secret deal New Cosy APT 3pax1 min MTR/subway,82628626,Ao,,Yau Tsim Mong,22.305170723174758,114.17194224894047,Entire home/apt,,30,4,2024-07-31,0.46,5,0,4,
1117861798186739419,整套公寓設有烹飪食物的區域 |電梯|保安|柯士甸 |僅5分鐘直達港鐵|雙人床| 15分鐘可達香港大學,440134849,Diane,,Yau Tsim Mong,22.30724987409219,114.16661836931152,Entire home/apt,332,28,0,,,42,325,0,
1118702550535685639,一分鐘到地鐵站，四通八達，平價之選,508084570,Shuk Man,,Yau Tsim Mong,22.306202307776122,114.17000334848665,Private room,276,2,16,2025-02-26,2.19,7,22,16,
1118717777642459337,One Bed in 6-person room (Female Only）,69122233,Zixin,,Yau Tsim Mong,22.298767299596456,114.17106021413385,Shared room,289,1,5,2024-11-18,0.43,4,365,5,
1119089547676866319,尖沙咀住宿D,500287327,Free,,Yau Tsim Mong,22.298292538794637,114.1711007282907,Entire home/apt,324,1,2,2025-02-24,2,13,252,2,
1119789286290807021,Cozy Soho Shared flat - Room C,493088457,Comfy Nomad,,Central & Western,22.28145,114.1518,Private room,280,28,0,,,93,365,0,
1119809484413366138,Bright & Spacious Entire 2B Unit in Tsim Sha Tsui,568792528,Jiaru,,Yau Tsim Mong,22.29867591130115,114.1748463293754,Entire home/apt,894,28,7,2025-03-03,0.61,1,290,7,
1121291610120846242,Tsuen Wan double Room+panda design,563531235,Rose,,Tsuen Wan,22.36852504199185,114.11980600455531,Private room,,1,0,,,115,0,0,
1121292308133595377,Superior Twin  accommodation  in Tsim Sha Tsui,563531235,Rose,,Yau Tsim Mong,22.30256,114.1771,Private room,,1,4,2024-08-20,0.35,115,0,4,
1121305131980838184,All Inclusive Apartment in City Centre,484116025,Alan,,Yau Tsim Mong,22.3138059,114.1710251,Private room,650,30,10,2025-01-06,0.95,68,210,10,
1121309895469320725,Modern executive apartment,9914095,Hans,,Islands,22.304003715197094,114.00886056327238,Entire home/apt,,5,0,,,1,1,0,
1121314264359508916,King Bed Chic Boutique Apartment,484116025,Alan,,Yau Tsim Mong,22.3138059,114.1710251,Private room,650,7,2,2024-06-24,0.19,68,257,2,
1121453657825588580,Queen Studio with Large Balcony,484116025,Alan,,Yau Tsim Mong,22.314793,114.167765,Private room,600,30,1,2024-04-22,0.09,68,83,1,
1121650965098165964,Grand double Room+near Causeway Bay MTR Station,563531235,Rose,,Wan Chai,22.27498,114.18419,Private room,,1,0,,,115,0,0,
1122258257352662288,(PF) 1min to Times Square with 2 bedrooms,568866153,Ting,,Wan Chai,22.2788398,114.1834472,Entire home/apt,871,28,38,2025-02-27,3.27,4,118,38,
1122769530684214720,Cozy Studio in Causeway Bay - Unit 107,493088457,Comfy Nomad,,Wan Chai,22.28183090504137,114.18441034094587,Entire home/apt,520,28,1,2024-07-11,0.12,93,351,1,
1122852970502584583,Apartment in between Wanchai and Causeway Bay,5128465,Guillaume,,Wan Chai,22.278449856073323,114.17765796305207,Entire home/apt,751,7,3,2024-12-06,0.28,1,148,3,
1122855096346095250,New! Spacious Quiet 3RM 1BATH Near Speedrail,514860642,Amand,,Yau Tsim Mong,22.30479,114.17196,Entire home/apt,2042,2,18,2025-02-28,1.93,6,149,18,
1122906357287466363,Cozy Studio in Causeway Bay - Unit 38,493088457,Comfy Nomad,,Wan Chai,22.28015311692577,114.18386589472001,Entire home/apt,425,10,14,2025-02-23,1.73,93,292,14,
1122930965449244946,Sweet Home．Sai Ying Pun w/ Sea Views．Baby Friendly,21491487,Mary,,Central & Western,22.286334,114.1431458,Entire home/apt,,2,28,2025-02-23,2.49,1,0,28,
1122949519360372910,Double room with French window+near subway,563531235,Rose,,Yau Tsim Mong,22.32353,114.16425,Private room,,1,1,2024-04-20,0.09,115,0,1,
1123137197655870016,港島東商業中心，高級公寓附設泳池、健身室， 離鰂魚涌地鐵站五分鐘,568689516,Siu Wai,,Eastern,22.28884711267949,114.20816216950331,Entire home/apt,,1,3,2024-05-18,0.28,1,0,3,
1123140336687201259,Cozy Studio in Causeway Bay - Unit 106,493088457,Comfy Nomad,,Wan Chai,22.28229,114.18289,Entire home/apt,,30,0,,,93,10,0,
1123509555145179404,2 bedrooms with a view,64816008,Eliane,,Eastern,22.28009775238978,114.22260350195498,Entire home/apt,,2,0,,,1,0,0,
1123678015386824977,Deluxe Double Balcony Room,549791341,Ping Lun,,Yau Tsim Mong,22.2971003,114.1747527,Private room,835,1,0,,,8,231,0,
1123688759287507506,KB公寓-佐敦地鐵口近理工大學溫馨大套房-902,15174928,Becky,,Yau Tsim Mong,22.30578862553213,114.17199153453112,Entire home/apt,350,28,1,2025-01-22,0.56,7,358,1,
1123698244016455705,KB公寓-佐敦地鐵站上蓋理工大學附近全新裝修公寓,15174928,Becky,,Yau Tsim Mong,22.305774,114.1717417,Entire home/apt,378,28,0,,,7,201,0,
1124422295368540307,Premier Double Room,549791341,Ping Lun,,Yau Tsim Mong,22.2971003,114.1747527,Private room,849,1,0,,,8,196,0,
1124527199348511661,"Happy valley apartment
1000sp",564082646,Alice,,Wan Chai,22.26897377788107,114.18538983911276,Entire home/apt,1789,2,2,2024-12-19,0.19,4,364,2,
1125193126023646969,Studio Flat by Central Escalator,69600592,Joanna,,Central & Western,22.2815555,114.1520404,Entire home/apt,785,3,5,2024-05-07,0.45,1,73,5,
1125266922764935784,Large luxurious 1 bed in the heart of Hong Kong,15286011,Roshan,,Central & Western,22.27864,114.15398,Entire home/apt,1350,3,6,2025-02-26,0.58,1,22,6,
1125650563816924844,Spacious 3BR TST Quiet Stay Apartment,514860642,Amand,,Yau Tsim Mong,22.30213,114.1741,Entire home/apt,1658,2,8,2025-02-24,0.91,6,332,8,
1125657745696350229,Ramada Hong Kong Harbour View,563531235,Rose,,Central & Western,22.28625,114.14236,Private room,,1,2,2024-06-15,0.18,115,0,2,
1125658102684155720,Kew Green Hotel Wanchai HK（,563531235,Rose,,Wan Chai,22.277277939943303,114.17143066775853,Private room,,1,0,,,115,0,0,
1125658367432567276,Sohotel（Classic Room+near Lan Kwai Fong）,563531235,Rose,,Central & Western,22.285440208110476,114.1480182233142,Private room,,1,0,,,115,0,0,
1125658526798252680,Double Room in Causeway Bay+Amazing  night view,563531235,Rose,,Wan Chai,22.282257269379937,114.1921368231004,Private room,,1,0,,,115,0,0,
1125658690264307692,Kwun Tong Senior room+free bus+seaview  hotel,563531235,Rose,,Kwun Tong,22.312616277776037,114.22029804591983,Private room,,1,3,2024-08-29,0.28,115,0,3,
1125659949215198319,SuperiorTwin Room+Causeway Bay MTR station,563531235,Rose,,Wan Chai,22.27997,114.18945,Private room,,1,3,2024-04-29,0.26,115,0,3,
1125745945696264335,Wan Chai Cosy Apartment *10,14861546,Tane Residence,,Wan Chai,22.2759259,114.1731265,Entire home/apt,607,30,0,,,124,249,0,
1125755477890835447,Wan Chai Cosy Apartment *11,14861546,Tane Residence,,Wan Chai,22.2759259,114.1731265,Entire home/apt,,30,0,,,124,269,0,
1125921410166483636,香港跑馬地歐式風格兩房一廳公寓配有主人套房,564082646,Alice,,Wan Chai,22.2690495,114.1853728,Entire home/apt,1361,2,4,2024-05-05,0.36,4,269,4,
1125958622375052140,香港將軍澳歐式風格3房2廳高級公寓,564082646,Alice,,Sai Kung,22.29338,114.27197,Entire home/apt,1367,2,0,,,4,269,0,
1125976483257717551,Design Loft Style 1BR Central Area,499531866,Gi,,Central & Western,22.28551,114.14088,Entire home/apt,1012,1,9,2025-02-07,1.25,2,89,9,
1126011559235136264,香港將軍澳歐式風格3房2廳公寓帶會所泳池,564082646,Alice,,Sai Kung,22.2927308,114.2711467,Entire home/apt,1519,2,1,2024-05-31,0.10,4,269,1,
1126039593802395125,good for stay,521550250,Sukhvinder,,Yau Tsim Mong,22.2974895,114.1719184,Private room,365,1,1,2024-04-28,0.09,3,268,1,
1126340728169784128,女生宿舍獨立房間環境簡潔、共用3個衞廁、唐樓有電梯、隣近九龍公園,532854009,MsLam,,Yau Tsim Mong,22.29899,114.17159,Private room,,2,1,2024-05-26,0.10,1,267,1,
1126484360175004281,Superior Room in Tsim Sha Tsui Station+Star Ferry,563531235,Rose,,Yau Tsim Mong,22.29627208126523,114.17277142907763,Private room,,1,1,2024-04-26,0.09,115,0,1,
1126484836783982001,Kowloon Deluxe Room+Mong Kok East MTR Station,563531235,Rose,,Kowloon City,22.31868,114.17519,Private room,,1,0,,,115,0,0,
1126485134288744379,Family Triple Room+Sung Wong Toi MTR station,563531235,Rose,,Kowloon City,22.32939,114.19357,Private room,,1,0,,,115,0,0,
1126485295476090434,Private Beach Suite+Tsuen Wan Sea View+free bus,563531235,Rose,,Tsuen Wan,22.36692,114.09276,Private room,,1,0,,,115,0,0,
1126485670504838436,Standard rooms within Hong Kong Disneyland,563531235,Rose,,Islands,22.3087,114.04072,Private room,909,1,0,,,115,36,0,
1127344220217107566,Quiet Family Retreat | central,525754517,Caroline,,Central & Western,22.284852886828347,114.14988173369902,Entire home/apt,1230,2,25,2025-02-25,2.17,2,201,25,
1127366289381686016,Classic 90s HK style 9pax 30s to MTR,543376651,Jelly,,Yau Tsim Mong,22.31901444906046,114.16906728893072,Entire home/apt,1748,2,0,,,4,328,0,
1127389547528672208,place to stay in Tsim Sha Tsui hong kong,521550250,Sukhvinder,,Yau Tsim Mong,22.297704811072123,114.17297615049071,Private room,457,1,0,,,3,334,0,
1127416686552372095,Hong Kong Warmth Hm 1mins to MTR,114340485,Peter,,Yau Tsim Mong,22.311628588307485,114.17012301676856,Entire home/apt,1358,2,1,2024-10-16,0.20,5,231,1,
1127430219383143923,Homey Bohemia 3BR 10pax perfect for family,543376651,Jelly,,Yau Tsim Mong,22.31909,114.16913,Entire home/apt,1710,2,7,2025-02-25,0.66,4,298,7,
1127440336330444771,Hella Double Ensuite in Tsim Sha Tsui - Max 3pax,230759689,Alice,,Yau Tsim Mong,22.297935527220528,114.17508681532833,Private room,,1,1,2024-05-11,0.10,2,99,1,
1127441619957693244,3人家庭房，位置方便！3ppl room next to train station,152032844,WinGwinG,,Yau Tsim Mong,22.29729,114.17231,Private room,,1,11,2025-02-14,1.51,8,80,11,
1127465344028285802,The Belcrib,65576024,Belan,,Eastern,22.28952,114.1989,Private room,585,2,3,2025-02-13,0.55,1,180,3,
1127811805423892783,Central family flat close to parks,1125641,Elspeth,,Central & Western,22.2753304,114.1604238,Entire home/apt,1665,3,4,2025-01-02,0.46,1,103,4,
1127814546971133188,HONG KONG Flat- nxt to MTR 香港溫馨小窝* 1房1厅1浴，地铁站旁,22099535,May Xian,,Wan Chai,22.280527743388284,114.18547466397285,Entire home/apt,653,2,33,2025-02-20,2.95,2,347,33,
1128076486844385856,Comfortable 2 BR Causeway Bay @2mins MTR SOGO,3776595,Phoebe,,Wan Chai,22.28069,114.18403,Entire home/apt,764,1,14,2025-03-14,1.29,44,140,14,
1128664983703830834,Lush Lamma Room,71664349,Mel,,Islands,22.22764,114.11121,Private room,450,2,1,2024-10-30,0.22,1,134,1,
1128670573742351733,Cozy studio in close to mtr,276164960,Paul John,,Central & Western,22.28455925541171,114.15049890630156,Entire home/apt,800,5,5,2025-02-03,0.57,1,82,5,
1128746525460117344,Cozy Apartment next to the Metro,49085854,Daniel,,Central & Western,22.28447,114.1438,Entire home/apt,,4,6,2024-12-28,0.57,1,0,6,
1128755480540420205,New modern 1 bed flat near Central,570852330,Wendy,,Central & Western,22.28743980041233,114.14137344807386,Entire home/apt,900,4,15,2024-12-24,1.42,1,242,15,
1129236299514848080,"High floor, Harbour view flat",419144171,Onniz,,Central & Western,22.2863456,114.1429053,Entire home/apt,1350,1,2,2025-01-03,0.24,1,82,2,
1129318471472974497,ArtRoom #11-Capsule Bed for Lady,276141713,ArtRoom,,Yau Tsim Mong,22.30841,114.16536,Shared room,206,1,7,2025-03-02,0.62,22,228,7,
1129391411141491634,Twin room with French window+near subway,563531235,Rose,,Yau Tsim Mong,22.32302,114.16249,Private room,,1,0,,,115,36,0,
1129472468517618700,Tsuen Wan Triple Room+panda design,563531235,Rose,,Tsuen Wan,22.368680784751273,114.12170991366473,Private room,909,1,0,,,115,36,0,
1129472652572190770,Tsuen Wan Twin Room+panda design+Intelligent Hotel,563531235,Rose,,Tsuen Wan,22.36836,114.11964,Private room,,1,0,,,115,36,0,
1129472826128384549,Grand Twin Room+near Causeway Bay MTR Station,563531235,Rose,,Wan Chai,22.2755,114.18461,Private room,,1,0,,,115,36,0,
1130043927872165470,Urban Corner Room+near Taikoo Station,563531235,Rose,,Eastern,22.28513,114.21486,Private room,909,1,0,,,115,36,0,
1130044123636311191,Twin Room+Tai Ping Shan scenery+HK University,563531235,Rose,,Central & Western,22.27709,114.15666,Private room,,1,1,2024-04-30,0.09,115,36,1,
1130044290178491782,Standard Room+Sheung Wan MTR+near Lan Kwai Fong,563531235,Rose,,Central & Western,22.27919,114.1542,Private room,,1,0,,,115,36,0,
1130044510850895669,Triple Room in Tsuen Wan+free bus to Kwai Hing,563531235,Rose,,Kwai Tsing,22.36985394989979,114.13825008584699,Private room,909,1,0,,,115,36,0,
1130044824586908246,Ocean Double Room+Wan Chai MTR Station,563531235,Rose,,Wan Chai,22.277706646627582,114.17005655644773,Private room,,1,0,,,115,36,0,
1130045144736059190,Double Room with City view in Tsim Sha Tsui,563531235,Rose,,Yau Tsim Mong,22.30172,114.17007,Private room,909,1,0,,,115,36,0,
1130045313865826525,Deluxe Twin Room+Kowloon Yau Ma Di  MTR,563531235,Rose,,Yau Tsim Mong,22.313,114.17222,Private room,909,1,0,,,115,36,0,
1130045634335055581,Seaview in silvermine near Disney standar Double,563531235,Rose,,Islands,22.26858775121447,113.99855376909095,Private room,1113,1,0,,,115,36,0,
1130119624472380123,Standard Double Room- Balcony,549791341,Ping Lun,,Yau Tsim Mong,22.295956778100855,114.17378207347377,Private room,,1,0,,,8,219,0,
1130121360731245186,Wan Chai studio 1 person,17758695,Eric,,Wan Chai,22.2787588,114.1750695,Entire home/apt,387,5,19,2025-02-13,2.45,1,179,19,
1130154574979977708,Standard Single Room- Balcony,549791341,Ping Lun,,Yau Tsim Mong,22.2971003,114.1747527,Private room,624,1,0,,,8,237,0,
1130190097650672448,Modern Studio + Stunning Terrace,484116025,Alan,,Yau Tsim Mong,22.319276,114.167774,Entire home/apt,629,30,2,2024-09-22,0.29,68,149,2,
1130192651897186757,Superior Double Room,549791341,Ping Lun,,Yau Tsim Mong,22.297894225848413,114.17547841742866,Private room,692,1,0,,,8,199,0,
1130193194189232584,Standard Single Room,549791341,Ping Lun,,Yau Tsim Mong,22.2971003,114.1747527,Private room,,1,4,2024-11-16,0.37,8,242,4,
1130193425352095649,Standard Double Room,549791341,Ping Lun,,Yau Tsim Mong,22.2971003,114.1747527,Private room,695,1,0,,,8,144,0,
1130197404065862007,Twin Room with City view in Tsim Sha Tsui,563531235,Rose,,Yau Tsim Mong,22.301948896522976,114.16990014368375,Private room,909,1,0,,,115,36,0,
1130200625454522899,Stylish Studio + Shared Terrace,484116025,Alan,,Yau Tsim Mong,22.32011517169889,114.16664132669382,Entire home/apt,629,30,1,2024-08-14,0.14,68,183,1,
1130214944018416616,Stylish One-Bedroom Retreat,484116025,Alan,,Yau Tsim Mong,22.319276,114.167774,Entire home/apt,730,30,0,,,68,87,0,
1130231787456964439,Luxurious One-Bedroom,484116025,Alan,,Yau Tsim Mong,22.319276,114.167774,Entire home/apt,730,30,0,,,68,89,0,
1130754864581161456,Double Room+near Tai Ping Shan +HK University,563531235,Rose,,Central & Western,22.27685624485784,114.15683199066942,Private room,909,1,0,,,115,36,0,
1130755284903549731,Premier Sky Double Room+Wan Chai MTR Station,563531235,Rose,,Wan Chai,22.279277756857226,114.17082721273623,Private room,,1,0,,,115,36,0,
1130755600170846969,Premier Sky Twin Room+Wan Chai MTR Station,563531235,Rose,,Wan Chai,22.278481518408388,114.17016441246764,Private room,,1,0,,,115,36,0,
1130919693926136256,Hot-selling 3 BR large window@WanChai MTR 3mins,4209137,Cherry,,Wan Chai,22.27869,114.17696,Entire home/apt,1040,1,18,2025-03-02,1.63,37,145,18,
1130922130728737895,Twin Room in Wanchai+close to victoria habour,563531235,Rose,,Wan Chai,22.27736563060128,114.16958974764006,Private room,909,1,1,2024-09-25,0.17,115,36,1,
1130922899361164501,twin Room+in Tuen Mun MTR+Disney Direct Bus,563531235,Rose,,Tuen Mun,22.39632,113.97142,Private room,,1,0,,,115,36,0,
1130923045717900773,Twin  Room+seaview in silvermine near Disney,563531235,Rose,,Islands,22.268345233562833,113.99646401377704,Private room,909,1,0,,,115,36,0,
1131012321364998245,熊貓嘉禾店-中型房間（有小冰箱）/ Panda room CC,35448674,Panda,,Yau Tsim Mong,22.319800349580994,114.16900523006916,Private room,648,1,1,2024-04-14,0.09,9,246,1,
1131422481170018398,seaview twin room+Admiralty MTR+Victoria Harbour,563531235,Rose,,Wan Chai,22.27959031083826,114.17039530414368,Private room,,1,1,2024-11-25,0.27,115,36,1,
1131423366041464050,Double room+Free Shuttle bus+seaview+near HKU,563531235,Rose,,Central & Western,22.28852416621409,114.13782669041227,Private room,909,1,0,,,115,36,0,
1131612387962747660,Standard 2-bed Room+Tsim Sha Tsui+Harbour City,563531235,Rose,,Yau Tsim Mong,22.297082631832296,114.17263693427225,Private room,,1,0,,,115,36,0,
1131612530927384957,Superior Room+ in Mongkok+Prince Edward MTR,563531235,Rose,,Yau Tsim Mong,22.32202,114.16884,Private room,,1,0,,,115,36,0,
1131612696781821109,Double Room near Yau Ma Tei +Temple street,563531235,Rose,,Yau Tsim Mong,22.312139897467244,114.17101922058276,Private room,909,1,0,,,115,36,0,
1131613047441820543,Triple Room+Wan Chai MTR +near Times Square,563531235,Rose,,Wan Chai,22.27557,114.17824,Private room,,1,0,,,115,36,0,
1131613647020631567,iPlus room+near Sai Ying Pun MTR+HK university,563531235,Rose,,Central & Western,22.28616,114.15023,Private room,,1,0,,,115,36,0,
1131613901196467649,iSelect room+near Sai Ying Pun MTR+HK university,563531235,Rose,,Central & Western,22.285858544616865,114.148037885521,Private room,909,1,0,,,115,36,0,
1131614445688297311,seaview twin room+Admiralty MTR+Victoria Harbour,563531235,Rose,,Wan Chai,22.28035,114.17023,Private room,,1,0,,,115,36,0,
1131614713601320534,Queen Room+near HKU+face Victoria Harbour,563531235,Rose,,Central & Western,22.28566,114.13418,Private room,909,1,0,,,115,36,0,
1131614873513545447,Hotel Jen Hong Kong (City view+Twin room+near HKU),563531235,Rose,,Central & Western,22.2851,114.13478,Private room,909,1,0,,,115,36,0,
1131615030559984962,twin Room near MTR:HK University and Sai Ying Pun,563531235,Rose,,Central & Western,22.28615350955795,114.13830221615893,Private room,909,1,0,,,115,36,0,
1131615262342344786,Superior Suite near HK University and Sai Ying Pun,563531235,Rose,,Central & Western,22.28817,114.13959,Private room,909,1,0,,,115,36,0,
1131615416929720162,Triple Room near HK University and Sai Ying Pun,563531235,Rose,,Central & Western,22.28805,114.13997,Private room,1113,1,0,,,115,36,0,
1131615697936247937,Queen Studio+Sheung Wan MTR+near HKU,563531235,Rose,,Central & Western,22.28735,114.14783,Private room,,1,0,,,115,36,0,
1131616200299254365,Standard Suite+Sheung Wan MTR+near Star Ferry,563531235,Rose,,Central & Western,22.285388099615677,114.15192621428947,Private room,909,1,0,,,115,36,0,
1131616877307137593,Double Room+To Kwa Wan MTR +close to the ocean,563531235,Rose,,Kowloon City,22.31736,114.18977,Private room,1125,1,0,,,115,36,0,
1131617041116918797,twin Room+To Kwa Wan MTR +close to the ocean,563531235,Rose,,Kowloon City,22.31682,114.18755,Private room,909,1,2,2024-05-22,0.18,115,36,2,
1131617181748129876,iSelect room+near Sai Ying Pun MTR+HK university,563531235,Rose,,Central & Western,22.285869983640076,114.14805433719346,Private room,909,1,0,,,115,36,0,
1131642237442355899,海滨南岸，近红磡，黄埔两个地铁站，离红磡码头5分钟,128833440,Fang,,Kowloon City,22.302378552374428,114.18654653297294,Entire home/apt,993,1,5,2025-03-14,0.45,1,21,5,
1131655732018582720,Neat Room,571547769,Wan Chau Joseph,,Sham Shui Po,22.337015994523213,114.14147187974737,Private room,,31,0,,,1,0,0,
1132322890557841567,Double Room in Mongkok+Prince Edward MTR,563531235,Rose,,Yau Tsim Mong,22.32378,114.16677,Private room,,1,0,,,115,36,0,
1132370897345004232,Hot-selling 3BR HKCEC@WanChai MTR 3mins,3776595,Phoebe,,Wan Chai,22.278629662057057,114.17610566997669,Entire home/apt,951,1,21,2025-03-10,1.93,44,145,21,
1132530900556092111,銅鑼灣乾淨舒適大床房/帶獨立衛浴/一周一次清潔,198109516,Rachel,,Wan Chai,22.281515840708973,114.1841602325835,Private room,500,90,0,,,65,365,0,
1133059544849912725,Superior Room+Tsim Sha Tsui+Near Victoria Harbour,563531235,Rose,,Yau Tsim Mong,22.29745,114.17467,Private room,909,1,0,,,115,36,0,
1133060571090008586,HKU - Light and Bright and Serviced,3588728,Andrew,,Central & Western,22.285514820885897,114.13463064355105,Entire home/apt,799,7,15,2025-02-28,1.51,1,54,15,
1133060895711999584,Double Room+Tsim Sha Tsui MRT+smart hotel+K11,563531235,Rose,,Yau Tsim Mong,22.29769705510086,114.1757177356295,Private room,,1,0,,,115,36,0,
1133061401729326555,Double Bed Room with Hill View+amazing seaview,563531235,Rose,,Islands,22.206798445328957,114.03147162655549,Private room,909,1,0,,,115,36,0,
1133061685702068707,Standard Twin Room+Mong Kok MRT+Woman Street,563531235,Rose,,Yau Tsim Mong,22.316394344554382,114.1689113579327,Private room,,1,0,,,115,36,0,
1133061904680336808,Standard Twin Room+Lai Chi Kok MTR +Chinese design,563531235,Rose,,Sham Shui Po,22.33708,114.14101,Private room,909,1,1,2024-06-25,0.11,115,36,1,
1133062397040507595,Double Room+Pao Tai Shan MTR +Times Square,563531235,Rose,,Eastern,22.2862,114.19359,Private room,1113,1,1,2024-07-04,0.12,115,36,1,
1133062571477704955,Twin bed room+Sheung Wan MTR+close to HKU,563531235,Rose,,Central & Western,22.28709,114.14835,Private room,909,1,0,,,115,36,0,
1133063390447415254,Single Bed Room+North Point MTR Station+seaview,563531235,Rose,,Eastern,22.29324,114.19961,Private room,909,1,0,,,115,36,0,
1133063573471967160,Superior double room+Sheung Wan MTR+Lan Kwai Fong,563531235,Rose,,Central & Western,22.28538,114.15172,Private room,909,1,0,,,115,36,0,
1133063753646701652,Mini Double Room+Central MTR+Ferris Wheel,563531235,Rose,,Central & Western,22.27956,114.15694,Private room,1113,1,12,2024-07-07,1.10,115,36,12,
1133063931802889844,Double Room+Causeway Bay+Times Square+ pulic Spa,563531235,Rose,,Wan Chai,22.27835,114.17946,Private room,,1,3,2024-06-30,0.28,115,36,3,
1133064189575799832,Mini Standard Room+Lai Tung MTR Station,563531235,Rose,,Southern,22.24499,114.15663,Private room,909,1,1,2024-04-21,0.09,115,36,1,
1133064355608999840,Twin room+Lai Tung MTR+Near Taiping Mountain,563531235,Rose,,Southern,22.24999,114.15051,Private room,1113,1,1,2024-05-04,0.09,115,36,1,
1133064621290736149,Double Room+Causeway Bay MRT+near Times Square,563531235,Rose,,Wan Chai,22.278446760326247,114.18489974748356,Private room,,1,1,2024-06-28,0.11,115,36,1,
1133066227297747477,Wan chai+Admiralty MTR station+Taikoo Shopping,563531235,Rose,,Wan Chai,22.277237690309928,114.16986259623354,Private room,,1,0,,,115,36,0,
1133066388249373797,Twin room+Mong Kok MRT+ near Ladies' Market+TST,563531235,Rose,,Yau Tsim Mong,22.31778076820892,114.17186148455565,Private room,,1,0,,,115,36,0,
1133067148386115838,Twin room+Ngau Tau Kok MTR+ Wong Tai Sin Temple,563531235,Rose,,Kwun Tong,22.3165,114.21413,Private room,909,1,0,,,115,36,0,
1133067252316388995,Twin Room+Yau Ma Tei MTR+near Tsim Sha Tsui,563531235,Rose,,Yau Tsim Mong,22.3127,114.17103,Private room,909,1,0,,,115,36,0,
1133067374248075287,Vega Suites Standard Twin Room with City View,563531235,Rose,,Sai Kung,22.307272552250904,114.26010047129515,Private room,909,1,0,,,115,36,0,
1133084912234311299,Private Room in Shared Apartment in Heritage Area,267770044,Habyt,,Central & Western,22.2822399585386,114.15228308228534,Private room,542,30,0,,,39,205,0,
1133094312631578675,Private Room in Shared Apartment SOHO Central,267770044,Habyt,,Central & Western,22.283716991248596,114.15008386420587,Private room,521,30,0,,,39,202,0,
